,unnamed: 0,id,c1,c2,c3,formula_combined,chemical_formula,x,y,z,sphericity,shape,area/volume,max/min,space_group_core,space_group_shell,crystal_structure,coer_oe,sat_em_g,mr (emu/g),exc_bias_oe,ver_shift_emu_g,temperature_k,fc_field_t,h_range_max_koe,mass_ratio,exc_dir,ver_s_dir,common_spin,effective anisotropy constant (j/m3),magnetic anisotropy constant (j/m3),magnetocrystalline anisotropy constant (j/m3),anisotropy constant,crystalline,mae,curie temperature (k),exchange constant (j/m) *10^-12,electronegativity core,demagnetization factors (nd),interdomain coupling (alpha),mass_magnetic_susceptibility(emu/oe*g),orig_formula
390,923,391,Fe2O3,,,Fe2 O3,,10.0,10.0,10.0,1.0,,0.3,1.0,167.0,0,,3.564,28.0,19.253,,,,,,,,,1.0,26000.0,104.0,11000,89000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
391,924,392,Fe2O3,,,Fe2 O3,,10.0,10.0,10.0,1.0,,0.3,1.0,167.0,0,,3.566,28.0,19.503,,,,,,,,,1.0,26000.0,104.0,11000,89000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
392,925,393,Fe2O3,,,Fe2 O3,,10.0,10.0,10.0,1.0,,0.3,1.0,167.0,0,,3.564,28.0,19.253,,,,,,,,,1.0,26000.0,104.0,11000,89000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
393,926,394,Fe2O3,,,Fe2 O3,,18.0,18.0,18.0,1.0,,0.167,1.0,167.0,0,,7.224,39.0,32.58,,,,,,,,,1.0,8000.0,104.0,11000,48000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
394,927,395,Fe2O3,,,Fe2 O3,,18.0,18.0,18.0,1.0,,0.167,1.0,167.0,0,,7.224,39.0,32.58,,,,,,,,,1.0,8000.0,104.0,11000,48000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
395,928,396,Fe2O3,,,Fe2 O3,,22.0,22.0,22.0,1.0,,0.136,1.0,167.0,0,,7.224,39.0,32.58,,,,,,,,,1.0,8000.0,104.0,11000,16000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
396,929,397,Fe2O3,,,Fe2 O3,,22.0,22.0,22.0,1.0,,0.136,1.0,167.0,0,,7.224,39.0,32.58,,,,,,,,,1.0,8000.0,104.0,11000,16000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
397,930,398,Fe2O3Fe4(Fe(CN)6)3,,,Fe9 O3 C18 N18,,10.5,10.5,10.5,1.0,,0.286,1.0,225.0,0,,0.0,34.73,0.0,,,,,,,,,1.083,19200.0,104.0,11000,34000.0,,140000.0,800.0,0.12,2.654,0.333,0.5,0.0,Fe2O3Fe4(Fe(CN)6)3
398,931,399,Fe2O3Fe4(Fe(CN)6)4,,,Fe10 O3 C24 N24,,10.5,10.5,10.5,1.0,,0.286,1.0,225.0,0,,0.0,34.7,0.0,,,,,,,,,1.053,19200.0,104.0,11000,34000.0,,140000.0,800.0,0.12,2.669,0.333,0.5,0.0,Fe2O3Fe4(Fe(CN)6)4
399,932,400,Fe3O4,,,Fe3 O4,,169.1,169.1,169.1,0.993,,0.035,1.0,227.0,0,,100.0,75.9,15.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
400,933,401,Fe3O4,,,Fe3 O4,,215.7,185.0,185.0,1.0,,0.028,1.166,227.0,0,,100.0,87.4,15.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
401,934,402,Fe3O4,,,Fe3 O4,,222.8,222.8,222.8,0.998,,0.027,1.0,227.0,0,,100.0,83.5,15.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
402,935,403,Fe3O4,,,Fe3 O4,,246.6,246.6,246.6,1.0,,0.024,1.0,227.0,0,,0.0,49.41,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
403,936,404,Fe3O4,,,Fe3 O4,,246.6,246.6,246.6,1.0,,0.024,1.0,227.0,0,,0.0,49.41,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
404,937,405,Fe3O4,,,Fe3 O4,,590.0,590.0,590.0,1.0,,0.01,1.0,227.0,0,,0.0,50.72,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
405,938,406,Fe3O4,,,Fe3 O4,,590.0,590.0,590.0,1.0,,0.01,1.0,227.0,0,,0.0,50.72,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
406,939,407,Fe3O4,,,Fe3 O4,,10.0,10.0,10.0,1.0,,0.6,1.0,227.0,0,,0.0,78.0,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,650.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
407,940,408,Fe3O4,,,Fe3 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.0,15.83,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
408,941,409,Fe3O4,,,Fe3 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.0,15.83,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
409,942,410,Fe3O4,,,Fe3 O4,,15.0,15.0,15.0,1.0,,0.2,1.0,227.0,0,,0.0,15.83,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,645.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
410,943,411,Fe3O4,,,Fe3 O4,,15.0,15.0,15.0,1.0,,0.2,1.0,227.0,0,,0.0,15.83,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
411,944,412,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.12,1.0,227.0,0,,0.0,46.03,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
412,945,413,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.12,1.0,227.0,0,,0.0,46.03,0.0,,,,,,,,,1.071,11000.0,104.0,11000,47000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
413,946,414,Fe3O4,,,Fe3 O4,,20.0,20.0,20.0,1.0,,0.3,1.0,227.0,0,,15000.0,5.92,0.043,,,,,,,,,1.071,11000.0,104.0,11000,48000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
414,947,415,Fe3O4,,,Fe3 O4,,310.0,135.0,135.0,1.0,,0.019,2.296,227.0,0,,21600.0,7.16,0.043,,,,,,,,,1.071,11000.0,104.0,11000,48000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
415,948,416,Fe3O4,,,Fe3 O4,,310.0,135.0,135.0,1.0,,0.019,2.296,227.0,0,,30800.0,8.42,0.942,,,,,,,,,1.071,11000.0,104.0,11000,48000.0,,140000.0,858.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
416,949,417,Fe3O4CeO2,,,Fe3 O6 Ce1,,630.0,630.0,630.0,1.0,,0.005,1.0,227.0,0,,0.0,41.62,0.0,,,,,,,,,0.833,11000.0,104.0,11000,47000.0,,140000.0,639.0,0.67,2.725,0.333,0.5,0.0,Fe3O4CeO2
417,950,418,Fe3O4CeO2,,,Fe3 O6 Ce1,,630.0,630.0,630.0,1.0,,0.005,1.0,227.0,0,,0.0,41.62,0.0,,,,,,,,,0.833,11000.0,104.0,11000,47000.0,,140000.0,639.0,0.67,2.725,0.333,0.5,0.0,Fe3O4CeO2
418,951,419,Fe3O4MnO2,,,Fe3 O6 Mn1,,2000.0,2000.0,2000.0,0.923,,0.002,1.0,227.0,0,,0.0,8.45,0.0,,,,,,,,,1.389,21137.5,3000.0,11000,32500.0,,772500.0,684.0,0.395,2.768,0.333,0.5,0.004,Fe3O4MnO2
419,952,420,Fe3O4MnO2,,,Fe3 O6 Mn1,,2000.0,2000.0,2000.0,0.923,,0.002,1.0,227.0,0,,0.0,8.45,0.0,,,,,,,,,1.389,21137.5,3000.0,11000,32500.0,,772500.0,684.0,0.395,2.768,0.333,0.5,0.004,Fe3O4MnO2
420,953,421,Fe3O4Si,,,Fe3 O4 Si1,,27.0,27.0,27.0,1.0,,0.111,1.0,226.0,0,,0.0,54.8,0.0,,,,,,,,,1.071,29250.0,104.0,11000,47000.0,,140000.0,655.0,0.395,2.644,0.333,0.5,0.0,Fe3O4Si
421,954,422,Fe3O4Si,,,Fe3 O4 Si1,,27.0,27.0,27.0,1.0,,0.111,1.0,226.0,0,,0.0,54.8,0.0,,,,,,,,,1.071,29250.0,104.0,11000,47000.0,,140000.0,655.0,0.395,2.644,0.333,0.5,0.0,Fe3O4Si
422,955,423,FeV2O4,,,Fe1 V2 O4,,2000.0,100.0,100.0,1.0,,0.002,20.0,2.0,0,,750.0,750.0,0.22,,,,,,,,,0.833,16000.0,10.6,390000,200000.0,,1615000.0,125.0,0.17,2.87,0.333,0.156,0.001,FeV2O4
423,956,424,FeV2O4,,,Fe1 V2 O4,,2000.0,100.0,100.0,1.0,,0.002,20.0,2.0,0,,750.0,750.0,0.071,,,,,,,,,0.833,16000.0,10.6,390000,200000.0,,1615000.0,125.0,0.17,2.87,0.333,0.156,0.001,FeV2O4
424,957,425,MgMn9(FeO2)20,,,Mg1 Mn9 Fe20 O40,,13.0,13.0,13.0,1.0,,0.462,1.0,227.0,0,,0.0,63.98,0.0,,,,,,,,,1.036,29975.0,104.0,11000,35446.56,,670000.0,655.0,0.42,2.707,0.333,0.5,0.0,Mg0.1Mn0.9Fe2O4
425,958,426,MgMn9(FeO2)20,,,Mg1 Mn9 Fe20 O40,,13.0,13.0,13.0,1.0,,0.462,1.0,227.0,0,,0.0,63.98,0.0,,,,,,,,,1.036,29975.0,104.0,11000,35446.56,,670000.0,655.0,0.42,2.707,0.333,0.5,0.0,Mg0.1Mn0.9Fe2O4
426,959,427,Mg3Mn7(FeO2)20,,,Mg3 Mn7 Fe20 O40,,14.0,14.0,14.0,1.0,,0.429,1.0,227.0,0,,0.0,75.96,0.0,,,,,,,,,0.964,27200.0,104.0,11000,35446.56,,140000.0,655.0,0.257,2.7,0.333,0.5,0.0,Mg0.3Mn0.7Fe2O4
427,960,428,Mg3Mn7(FeO2)20,,,Mg3 Mn7 Fe20 O40,,14.0,14.0,14.0,1.0,,0.429,1.0,227.0,0,,0.0,75.96,0.0,,,,,,,,,0.964,27200.0,104.0,11000,35446.56,,140000.0,655.0,0.257,2.7,0.333,0.5,0.0,Mg0.3Mn0.7Fe2O4
428,961,429,Mg2Mn3(FeO2)10,,,Mg2 Mn3 Fe10 O20,,12.0,12.0,12.0,1.0,,0.5,1.0,227.0,0,,0.0,65.88,0.0,,,,,,,,,0.929,31725.0,80.65,58250,35446.56,,935000.0,655.0,0.295,2.696,0.333,0.414,0.0,Mg0.4Mn0.6Fe2O4
429,962,430,Mg2Mn3(FeO2)10,,,Mg2 Mn3 Fe10 O20,,12.0,12.0,12.0,1.0,,0.5,1.0,227.0,0,,0.0,65.88,0.0,,,,,,,,,0.929,31725.0,80.65,58250,35446.56,,935000.0,655.0,0.295,2.696,0.333,0.414,0.0,Mg0.4Mn0.6Fe2O4
430,963,431,MgMn(FeO2)4,,,Mg1 Mn1 Fe4 O8,,11.0,11.0,11.0,1.0,,0.545,1.0,227.0,0,,0.0,60.08,0.0,,,,,,,,,0.893,31725.0,104.0,11000,35446.56,,670000.0,655.0,0.42,2.693,0.333,0.5,0.0,Mg0.5Mn0.5Fe2O4
431,964,432,MgMn(FeO2)4,,,Mg1 Mn1 Fe4 O8,,11.0,11.0,11.0,1.0,,0.545,1.0,227.0,0,,0.0,60.08,0.0,,,,,,,,,0.893,31725.0,104.0,11000,35446.56,,670000.0,655.0,0.42,2.693,0.333,0.5,0.0,Mg0.5Mn0.5Fe2O4
432,965,433,MgFe2O4,,,Mg1 Fe2 O4,,220.0,220.0,220.0,0.998,,0.014,1.0,227.0,0,,0.0,69.5,0.0,,,,,,,,,1.667,62000.0,162000.0,11000,47000.0,,2670000.0,713.0,0.67,2.676,0.333,0.5,0.015,MgFe2O4
433,966,434,MgFe2O4,,,Mg1 Fe2 O4,,220.0,220.0,220.0,0.998,,0.014,1.0,227.0,0,,0.0,69.5,0.0,,,,,,,,,1.667,62000.0,162000.0,11000,47000.0,,2670000.0,713.0,0.67,2.676,0.333,0.5,0.015,MgFe2O4
434,967,435,MgFe2O4,,,Mg1 Fe2 O4,,220.0,220.0,220.0,0.998,,0.014,1.0,227.0,0,,0.0,69.5,0.0,,,,,,,,,1.667,62000.0,162000.0,11000,47000.0,,2670000.0,713.0,0.67,2.676,0.333,0.5,0.015,MgFe2O4
435,968,436,MnZn(FeO2)4,,,Mn1 Zn1 Fe4 O8,,14.0,14.0,14.0,1.0,,0.214,1.0,227.0,0,,0.88,41.12,8.15,,,,,,,,,0.893,39650.0,57.3,12500,149000.0,,1085000.0,800.0,0.145,2.717,0.333,0.328,0.0,Mn0.5Zn0.5Fe2O4
436,969,437,MnFe2O4,,,Mn1 Fe2 O4,,37.0,37.0,37.0,1.0,,0.081,1.0,227.0,0,,0.25,75.0,20.0,,,,,,,,,1.071,4000.0,3300.0,11000,56000.0,,6979.0,570.0,0.257,2.71,0.333,0.5,0.0,MnFe2O4
437,970,438,MnFe2O4,,,Mn1 Fe2 O4,,37.0,37.0,37.0,1.0,,0.081,1.0,227.0,0,,0.25,75.0,20.0,,,,,,,,,1.071,4000.0,3300.0,11000,56000.0,,6979.0,570.0,0.257,2.71,0.333,0.5,0.0,MnFe2O4
438,971,439,MnFe2O4,,,Mn1 Fe2 O4,,37.0,37.0,37.0,1.0,,0.081,1.0,227.0,0,,0.25,75.0,20.0,,,,,,,,,1.071,4000.0,3300.0,11000,56000.0,,6979.0,570.0,0.257,2.71,0.333,0.5,0.0,MnFe2O4
439,972,440,MnFe2O4,,,Mn1 Fe2 O4,,37.0,37.0,37.0,1.0,,0.081,1.0,227.0,0,,0.25,75.0,20.0,,,,,,,,,1.071,4000.0,3300.0,11000,56000.0,,6979.0,570.0,0.257,2.71,0.333,0.5,0.0,MnFe2O4
440,973,441,MnFe2O4,,,Mn1 Fe2 O4,,37.0,37.0,37.0,1.0,,0.081,1.0,227.0,0,,0.25,75.0,20.0,,,,,,,,,1.071,4000.0,3300.0,11000,56000.0,,6979.0,570.0,0.257,2.71,0.333,0.5,0.0,MnFe2O4
441,974,442,MnFe2O4,,,Mn1 Fe2 O4,,37.0,37.0,37.0,1.0,,0.081,1.0,227.0,0,,0.25,75.0,20.0,,,,,,,,,1.071,4000.0,3300.0,11000,56000.0,,6979.0,570.0,0.257,2.71,0.333,0.5,0.0,MnFe2O4
442,975,443,MnFe2O4,,,Mn1 Fe2 O4,,7.13,7.13,7.13,1.0,,0.421,1.0,57.0,0,,44.52,51.99,0.52,,,,,,,,,1.071,172000.0,1650102.0,49100,36407.25,,6979.0,573.0,-5.098,2.71,0.333,0.328,0.0,MnFe2O4
443,976,444,MnFe2O4,,,Mn1 Fe2 O4,,4.0,4.0,4.0,1.0,,0.75,1.0,227.0,0,,0.0,66.3,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
444,977,445,MnFe2O4,,,Mn1 Fe2 O4,,16.0,16.0,16.0,1.0,,0.187,1.0,227.0,0,,0.0,54.55,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
445,978,446,MnFe2O4,,,Mn1 Fe2 O4,,18.0,18.0,18.0,1.0,,0.167,1.0,227.0,0,,0.0,42.99,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
446,979,447,MnFe2O4,,,Mn1 Fe2 O4,,27.0,27.0,27.0,1.0,,0.111,1.0,227.0,0,,0.0,18.7,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
447,980,448,MnFe2O4,,,Mn1 Fe2 O4,,4.0,4.0,4.0,1.0,,0.75,1.0,227.0,0,,0.0,66.3,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
448,981,449,MnFe2O4,,,Mn1 Fe2 O4,,16.0,16.0,16.0,1.0,,0.187,1.0,227.0,0,,0.0,54.55,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
449,982,450,MnFe2O4,,,Mn1 Fe2 O4,,18.0,18.0,18.0,1.0,,0.167,1.0,227.0,0,,0.0,42.99,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
450,983,451,MnFe2O4,,,Mn1 Fe2 O4,,27.0,27.0,27.0,1.0,,0.111,1.0,227.0,0,,0.0,18.7,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
451,984,452,MnFe2O4,,,Mn1 Fe2 O4,,3.16,3.16,3.16,1.0,,0.949,1.0,227.0,0,,0.0,44.17,0.0,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
452,985,453,MnFe2O4,,,Mn1 Fe2 O4,,150.0,150.0,150.0,1.0,,0.02,1.0,227.0,0,,1005.0,49.3,18.89,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,573.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
453,986,454,MnFe2O4,,,Mn1 Fe2 O4,,4.5,4.5,4.5,1.0,,0.667,1.0,227.0,0,,53.8,61.6,4.4,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
454,987,455,MnFe2O4,,,Mn1 Fe2 O4,,3.5,3.5,3.5,1.0,,0.857,1.0,227.0,0,,128.5,76.8,7.4,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
455,988,456,MnFe2O4,,,Mn1 Fe2 O4,,2.0,2.0,2.0,1.0,,1.5,1.0,227.0,0,,114.4,58.5,2.7,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
456,989,457,MnFe2O4,,,Mn1 Fe2 O4,,2.0,2.0,2.0,1.0,,1.5,1.0,227.0,0,,75.8,28.8,0.5,,,,,,,,,2.5,200000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
457,990,458,MnFe2O4,,,Mn1 Fe2 O4,,1.5,1.5,1.5,1.0,,2.0,1.0,227.0,0,,252.2,26.5,1.9,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
458,991,459,MnFe2O4,,,Mn1 Fe2 O4,,1.5,1.5,1.5,1.0,,2.0,1.0,227.0,0,,152.4,20.3,0.7,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
459,992,460,MnFe2O4,,,Mn1 Fe2 O4,,2.0,2.0,2.0,1.0,,1.5,1.0,227.0,0,,55.3,46.1,0.9,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
460,993,461,MnFe2O4,,,Mn1 Fe2 O4,,2.5,2.5,2.5,1.0,,1.2,1.0,227.0,0,,125.8,19.7,0.5,,,,,,,,,2.5,172000.0,3300.0,210000,56000.0,,6979.0,658.0,0.17,2.71,0.333,0.156,0.001,MnFe2O4
461,994,462,ZnFe4NiO8,,,Zn1 Fe4 Ni1 O8,,83.0,83.0,83.0,1.0,,0.036,1.0,227.0,0,,0.0,77.1,0.0,,,,,,,,,0.821,10.46,1650078.0,12350,786.24,,140000.0,650.0,-4.998,2.743,0.333,0.5,0.0,Ni0.5Zn0.5Fe2O4
462,995,463,Zn7Fe41Ni13O80,,,Zn7 Fe41 Ni13 O80,,3.6,3.6,3.6,1.0,,0.833,1.0,227.0,0,,7.0,30.8,0.16,,,,,,,,,0.862,11000.0,200.0,158000,629.0,,140000.0,626.0,0.12,2.748,0.333,0.5,0.0,Ni0.65Zn0.35Fe0.05Fe2O4
463,996,464,Zn7Fe41Ni13O100,,,Zn7 Fe41 Ni13 O100,,3.6,3.6,3.6,1.0,,0.833,1.0,227.0,0,,7.0,30.8,0.16,,,,,,,,,0.755,11000.0,200.0,158000,629.0,,140000.0,626.0,0.12,2.748,0.333,0.5,0.0,Ni0.65Zn0.35Fe0.05Fe2O5
464,997,465,Zn7Fe41Ni13O120,,,Zn7 Fe41 Ni13 O120,,4.4,4.4,4.4,1.0,,0.682,1.0,227.0,0,,27.0,36.3,0.77,,,,,,,,,0.671,11000.0,200.0,158000,629.0,,140000.0,626.0,0.12,2.748,0.333,0.5,0.0,Ni0.65Zn0.35Fe0.05Fe2O6
465,998,466,Zn7Fe41Ni13O140,,,Zn7 Fe41 Ni13 O140,,4.4,4.4,4.4,1.0,,0.682,1.0,227.0,0,,27.0,36.3,0.77,,,,,,,,,0.604,11000.0,200.0,158000,629.0,,140000.0,626.0,0.12,2.748,0.333,0.5,0.0,Ni0.65Zn0.35Fe0.05Fe2O7
466,999,467,NiFe2O4,,,Ni1 Fe2 O4,,70.0,70.0,70.0,1.0,,0.043,1.0,227.0,0,,0.0,44.42,0.0,,,,,,,,,0.929,16400.0,6600000.0,16400,51000.0,,739244.75,540.0,-20.9,2.761,0.333,9.1,0.008,NiFe2O4
467,1000,468,NiFe2O4,,,Ni1 Fe2 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.28,68.0,25.0,,,,,,,,,0.929,7000.0,6600000.0,124000,5767.84,,6979.0,860.0,-20.9,2.761,0.333,9.1,0.004,NiFe2O4
468,1001,469,NiFe2O4,,,Ni1 Fe2 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.28,68.0,25.0,,,,,,,,,0.929,7000.0,6600000.0,124000,5767.84,,6979.0,860.0,-20.9,2.761,0.333,9.1,0.004,NiFe2O4
469,1002,470,NiFe2O4,,,Ni1 Fe2 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.28,68.0,25.0,,,,,,,,,0.929,7000.0,6600000.0,124000,5767.84,,6979.0,860.0,-20.9,2.761,0.333,9.1,0.004,NiFe2O4
470,1003,471,NiFe2O4,,,Ni1 Fe2 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.28,68.0,25.0,,,,,,,,,0.929,7000.0,6600000.0,124000,5767.84,,6979.0,860.0,-20.9,2.761,0.333,9.1,0.004,NiFe2O4
471,1004,472,NiFe2O4,,,Ni1 Fe2 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.28,68.0,25.0,,,,,,,,,0.929,7000.0,6600000.0,124000,5767.84,,6979.0,860.0,-20.9,2.761,0.333,9.1,0.004,NiFe2O4
472,1005,473,NiFe2O4,,,Ni1 Fe2 O4,,30.0,30.0,30.0,1.0,,0.1,1.0,227.0,0,,0.28,68.0,25.0,,,,,,,,,0.929,7000.0,6600000.0,124000,5767.84,,6979.0,860.0,-20.9,2.761,0.333,9.1,0.004,NiFe2O4
473,1006,474,NiFe2O4,,,Ni1 Fe2 O4,,8.1,8.1,8.1,1.0,,0.37,1.0,227.0,0,,20.04,17.49,0.02,,,,,,,,,0.929,16400.0,6600000.0,16400,51000.0,,1405000.0,843.0,-20.9,2.761,0.333,9.1,0.008,NiFe2O4
474,1007,475,Co50Ni25Au11O100,,,Co50 Ni25 Au11 O100,,500.0,500.0,500.0,1.0,,0.006,1.0,227.0,0,,669.56,89.43,25.3,,,,,,,,,1.708,62000.0,177250.0,11000,37967.5,,739244.75,420.0,0.528,2.762,0.333,0.5,0.008,NiCo2O4Au0.44
475,1008,476,Co50Ni25Au11O100,,,Co50 Ni25 Au11 O100,,500.0,500.0,500.0,1.0,,0.006,1.0,227.0,0,,669.56,89.43,25.3,,,,,,,,,1.708,62000.0,177250.0,11000,37967.5,,739244.75,420.0,0.528,2.762,0.333,0.5,0.008,NiCo2O4Au0.44
476,1009,477,Co50Ni25Au11O100,,,Co50 Ni25 Au11 O100,,500.0,500.0,500.0,1.0,,0.006,1.0,227.0,0,,669.56,89.43,25.3,,,,,,,,,1.708,62000.0,177250.0,11000,37967.5,,739244.75,420.0,0.528,2.762,0.333,0.5,0.008,NiCo2O4Au0.44
477,1010,478,NiFe2O4,,,Ni1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,43.0,20.25,,,,,,,,,2.167,16400.0,6600000.0,16400,51000.0,,2670000.0,790.0,-20.9,2.761,0.333,9.1,0.015,NiFe2O4
478,1011,479,NiFe2O4,,,Ni1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,43.0,20.25,,,,,,,,,2.167,16400.0,6600000.0,16400,51000.0,,2670000.0,843.15,-20.9,2.761,0.333,9.1,0.015,NiFe2O4
479,1012,480,NiFe2O4,,,Ni1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,43.0,20.25,,,,,,,,,2.167,16400.0,6600000.0,16400,51000.0,,2670000.0,843.15,-20.9,2.761,0.333,9.1,0.015,NiFe2O4
480,1013,481,NiTe,,,Ni1 Te1,,5000.0,45.0,45.0,0.846,,0.001,111.111,194.0,0,,140.0,0.61,140.0,,,,,,,,,0.0,23750.0,55828.0,11000,21000.0,,772500.0,1494.0,0.12,2.005,0.333,0.5,0.004,NiTe
481,1014,482,PdFe2O3,,,Pd1 Fe2 O3,,70.0,70.0,70.0,1.0,,0.043,1.0,182.0,0,,0.0,41.34,27.0,,,,,,,,,1.5,8250.0,8578.0,11000,21750.0,,140000.0,928.0,0.105,2.697,0.333,0.328,0.0,PdFe2O3
482,1015,483,PdFe2O3,,,Pd1 Fe2 O3,,70.0,70.0,70.0,1.0,,0.043,1.0,182.0,0,,0.0,41.34,27.0,,,,,,,,,1.5,8250.0,8578.0,11000,21750.0,,140000.0,928.0,0.105,2.697,0.333,0.328,0.0,PdFe2O3
483,1016,484,PdFe2O3,,,Pd1 Fe2 O3,,70.0,70.0,70.0,1.0,,0.043,1.0,182.0,0,,0.0,41.34,27.0,,,,,,,,,1.5,8250.0,8578.0,11000,21750.0,,140000.0,928.0,0.105,2.697,0.333,0.328,0.0,PdFe2O3
